created_on,source,industry,Product
5/11/2017,Social,Retail/Entertainment,GTXPlusBasic
5/11/2017,Paid,SaaS,MGRPFS
5/11/2017,Social,Finance,GTK500U
5/11/2017,Email,Finance,MGRPFS
5/11/2017,Email,Telecom,GTXAdvanced
5/11/2017,Referral,SaaS,MGRPFU
5/11/2017,Paid,Telecom,GTXBasic
5/11/2017,Organic,Telecom,MGRPFS
5/11/2017,Email,Telecom,MGRPFU
5/11/2017,Email,Telecom,GTXPlusPro
5/11/2017,Paid,SaaS,GTXPlusBasic
5/11/2017,Paid,SaaS,GTK500U
5/11/2017,Organic,IT,GTXAdvanced
5/11/2017,Social,Retail/Entertainment,GTXAdvanced
5/11/2017,Referral,Telecom,MGRPFS
5/11/2017,Referral,Retail/Entertainment,GTXBasic
5/11/2017,Email,Finance,GTXPro
5/11/2017,Direct,Finance,GTK500U
5/11/2017,Organic,Telecom,MGRPFU
5/11/2017,Social,Finance,MGRPFU
5/11/2017,Organic,SaaS,GTXAdvanced
5/11/2017,Referral,SaaS,GTXBasic
5/11/2017,Social,Telecom,GTK500U
5/11/2017,Direct,Finance,GTXPro
5/11/2017,Email,Finance,GTXAdvanced
5/11/2017,Paid,IT,GTXBasic
5/11/2017,Social,Telecom,GTXAdvanced
5/11/2017,Referral,SaaS,GTXAdvanced
5/11/2017,Paid,Telecom,MGRPFU
5/11/2017,Referral,Health Care,MGRPFS
5/11/2017,Referral,Health Care,GTXPlusBasic
5/11/2017,Paid,Education,GTXPro
5/11/2017,Email,Telecom,GTK500U
5/11/2017,Social,Telecom,MGRPFU
5/11/2017,Direct,Finance,MGRPFS
5/11/2017,Direct,IT,GTXBasic
5/11/2017,Paid,Telecom,GTXAdvanced
5/11/2017,Referral,SaaS,GTXAdvanced
5/11/2017,Social,Retail/Entertainment,MGRPFU
5/11/2017,Organic,SaaS,GTK500U
5/11/2017,Direct,IT,GTXPro
5/11/2017,Social,Education,MGRPFU
5/11/2017,Paid,Telecom,MGRPFS
5/11/2017,Organic,Telecom,GTXPlusPro
5/11/2017,Email,Telecom,GTK500U
5/11/2017,Direct,IT,GTXPro
5/11/2017,Referral,Education,GTXBasic
5/11/2017,Paid,SaaS,GTXAdvanced
5/11/2017,Paid,SaaS,GTXBasic
5/11/2017,Paid,SaaS,GTXPlusPro
5/11/2017,Email,Telecom,GTXPro
5/11/2017,Organic,Telecom,GTXPlusPro
5/11/2017,Social,Retail/Entertainment,GTK500U
5/11/2017,Referral,Health Care,MGRPFS
5/11/2017,Organic,Health Care,MGRPFU
5/11/2017,Paid,Telecom,GTXAdvanced
5/11/2017,Referral,Retail/Entertainment,GTXBasic
5/11/2017,Organic,SaaS,MGRPFS
5/11/2017,Paid,Telecom,GTXBasic
5/12/2017,Referral,Education,GTXBasic
5/12/2017,Paid,Retail/Entertainment,GTXPlusPro
5/12/2017,Email,Finance,GTXPlusPro
5/12/2017,Paid,SaaS,MGRPFS
5/12/2017,Email,Health Care,MGRPFS
5/12/2017,Direct,Retail/Entertainment,GTXPlusPro
5/12/2017,Email,Finance,GTXPro
5/12/2017,Direct,Retail/Entertainment,GTXAdvanced
5/12/2017,Referral,Health Care,GTXPlusPro
5/12/2017,Paid,SaaS,GTK500U
5/12/2017,Organic,Health Care,GTXPlusBasic
5/12/2017,Email,Retail/Entertainment,GTXPlusBasic
5/12/2017,Social,Education,GTK500U
5/12/2017,Referral,Finance,MGRPFU
5/12/2017,Social,IT,GTXPlusBasic
5/12/2017,Referral,Telecom,GTK500U
5/12/2017,Social,SaaS,GTK500U
5/12/2017,Paid,Health Care,GTXPro
5/12/2017,Referral,Finance,MGRPFS
5/12/2017,Social,Telecom,GTXPlusPro
5/12/2017,Organic,Telecom,MGRPFS
5/12/2017,Direct,Telecom,GTK500U
5/12/2017,Social,Telecom,GTXAdvanced
5/12/2017,Email,Health Care,GTXBasic
5/12/2017,Referral,Finance,MGRPFU
5/12/2017,Paid,Health Care,GTXPro
5/12/2017,Social,Telecom,GTXPro
5/12/2017,Paid,IT,GTXBasic
5/12/2017,Paid,Retail/Entertainment,GTXPlusBasic
5/12/2017,Direct,Health Care,GTXBasic
5/12/2017,Direct,IT,GTXPlusPro
5/12/2017,Paid,Telecom,GTXPlusBasic
5/12/2017,Social,Finance,GTXBasic
5/12/2017,Email,Telecom,MGRPFU
5/12/2017,Referral,SaaS,MGRPFS
5/12/2017,Direct,Health Care,GTK500U
5/12/2017,Social,Health Care,GTXAdvanced
5/12/2017,Organic,Health Care,GTXPlusPro
5/12/2017,Paid,SaaS,GTXBasic
5/12/2017,Social,Retail/Entertainment,MGRPFS
5/12/2017,Email,IT,GTXBasic
5/12/2017,Paid,Finance,GTXBasic
5/12/2017,Email,IT,GTXBasic
5/12/2017,Organic,Retail/Entertainment,GTXAdvanced
5/12/2017,Paid,Retail/Entertainment,GTXBasic
5/12/2017,Social,SaaS,GTXBasic
5/12/2017,Referral,Education,GTXPlusPro
5/12/2017,Organic,Telecom,GTXPlusPro
5/12/2017,Organic,SaaS,GTXPlusPro
5/12/2017,Email,IT,GTXPlusBasic
5/12/2017,Email,SaaS,GTXPro
5/12/2017,Paid,SaaS,MGRPFU
5/12/2017,Paid,Health Care,GTXPro
5/12/2017,Social,Telecom,MGRPFS
5/12/2017,Paid,Finance,GTXPlusPro
5/12/2017,Direct,SaaS,MGRPFS
5/12/2017,Paid,SaaS,GTXPro
5/12/2017,Referral,Finance,MGRPFS
5/12/2017,Social,Telecom,GTXPlusBasic
5/12/2017,Paid,SaaS,MGRPFS
5/12/2017,Social,Telecom,GTXPlusPro
5/12/2017,Organic,Retail/Entertainment,GTK500U
5/12/2017,Direct,Education,GTXBasic
5/12/2017,Organic,Finance,MGRPFS
5/12/2017,Referral,SaaS,MGRPFU
5/12/2017,Email,Health Care,MGRPFS
5/12/2017,Social,IT,GTXPlusBasic
5/12/2017,Social,Health Care,GTXAdvanced
5/12/2017,Organic,Telecom,GTXPro
5/12/2017,Referral,Education,GTXPro
5/12/2017,Social,SaaS,MGRPFU
5/12/2017,Email,Finance,GTXPlusBasic
5/12/2017,Referral,Finance,GTXAdvanced
5/12/2017,Social,SaaS,GTXAdvanced
5/12/2017,Referral,IT,GTK500U
5/12/2017,Direct,IT,GTXPro
5/12/2017,Paid,Retail/Entertainment,GTXPro
5/12/2017,Email,Finance,GTXPlusBasic
5/12/2017,Direct,IT,GTXPlusPro
5/12/2017,Organic,Telecom,GTXPlusPro
5/12/2017,Direct,SaaS,MGRPFU
5/12/2017,Paid,Health Care,GTXAdvanced
5/12/2017,Direct,SaaS,GTXBasic
5/12/2017,Paid,Finance,GTXPro
5/12/2017,Social,Education,MGRPFS
5/12/2017,Organic,IT,GTXPlusPro
5/12/2017,Email,Telecom,GTXPlusBasic
5/12/2017,Direct,Health Care,GTXPlusBasic
5/12/2017,Social,SaaS,GTK500U
5/12/2017,Referral,Retail/Entertainment,GTXPro
5/12/2017,Organic,SaaS,GTK500U
5/12/2017,Direct,Health Care,GTXAdvanced
5/12/2017,Organic,Retail/Entertainment,GTXPlusBasic
5/12/2017,Email,IT,MGRPFU
5/12/2017,Organic,Retail/Entertainment,GTXAdvanced
5/12/2017,Referral,Education,GTXPro
5/12/2017,Paid,Telecom,GTXBasic
5/12/2017,Referral,Finance,GTXPlusBasic
5/12/2017,Social,Telecom,GTK500U
5/12/2017,Email,IT,GTK500U
5/12/2017,Direct,Finance,GTXPlusBasic
5/12/2017,Direct,IT,GTXAdvanced
5/12/2017,Social,Education,GTXPlusBasic
5/12/2017,Organic,Education,MGRPFS
5/12/2017,Direct,Education,GTXAdvanced
5/12/2017,Direct,SaaS,GTK500U
5/12/2017,Organic,Finance,MGRPFU
5/12/2017,Paid,Telecom,GTXPlusBasic
5/12/2017,Email,Telecom,GTK500U
5/12/2017,Paid,IT,GTXPlusPro
5/12/2017,Organic,SaaS,MGRPFS
5/12/2017,Email,Telecom,GTXBasic
5/12/2017,Social,SaaS,MGRPFS
5/12/2017,Organic,Retail/Entertainment,MGRPFU
5/12/2017,Social,Telecom,GTXPlusPro
5/12/2017,Organic,Education,MGRPFU
5/12/2017,Paid,IT,GTXPlusBasic
5/12/2017,Direct,Finance,GTXBasic
5/12/2017,Social,Education,GTXPro
5/12/2017,Email,SaaS,GTXPlusPro
5/12/2017,Referral,Finance,GTXAdvanced
5/12/2017,Email,Telecom,MGRPFU
5/12/2017,Referral,Telecom,GTXPlusBasic
5/12/2017,Social,SaaS,GTK500U
5/12/2017,Referral,Telecom,GTXAdvanced
5/12/2017,Direct,Retail/Entertainment,GTK500U
5/12/2017,Organic,Education,GTXAdvanced
5/12/2017,Paid,SaaS,GTXBasic
5/12/2017,Social,Education,GTXBasic
5/12/2017,Referral,Telecom,GTXPlusBasic
5/12/2017,Organic,Telecom,MGRPFU
5/12/2017,Email,SaaS,GTXBasic
5/12/2017,Organic,Health Care,GTK500U
5/12/2017,Organic,Retail/Entertainment,GTXAdvanced
5/12/2017,Social,Retail/Entertainment,MGRPFS
5/12/2017,Social,Education,MGRPFU
5/12/2017,Email,Retail/Entertainment,GTXPlusPro
5/12/2017,Social,Retail/Entertainment,GTXAdvanced
5/12/2017,Paid,Telecom,GTXPlusPro
5/12/2017,Social,Finance,GTXPlusPro
5/12/2017,Social,SaaS,GTK500U
5/12/2017,Social,Retail/Entertainment,MGRPFS
5/12/2017,Paid,Retail/Entertainment,GTXBasic
5/12/2017,Referral,Health Care,GTXPro
5/12/2017,Social,Finance,GTXAdvanced
5/12/2017,Referral,Telecom,MGRPFS
5/12/2017,Referral,Retail/Entertainment,MGRPFS
5/12/2017,Paid,Telecom,GTXPlusBasic
5/12/2017,Paid,SaaS,GTXBasic
5/12/2017,Direct,Retail/Entertainment,MGRPFU
5/12/2017,Referral,IT,GTK500U
5/12/2017,Social,SaaS,GTXAdvanced
5/12/2017,Social,Telecom,GTXPro
5/12/2017,Referral,Telecom,GTXPlusPro
5/12/2017,Paid,Retail/Entertainment,GTK500U
5/12/2017,Organic,Education,MGRPFU
5/12/2017,Organic,SaaS,MGRPFU
5/12/2017,Paid,Telecom,GTXBasic
5/12/2017,Paid,Telecom,GTXPro
5/12/2017,Email,Retail/Entertainment,GTXAdvanced
5/12/2017,Direct,IT,GTXPlusBasic
5/12/2017,Paid,SaaS,MGRPFU
5/12/2017,Social,Telecom,MGRPFS
5/12/2017,Social,Finance,MGRPFS
5/12/2017,Email,Finance,MGRPFS
5/12/2017,Social,Education,GTXPlusBasic
5/12/2017,Paid,Telecom,GTXPlusBasic
5/12/2017,Organic,Finance,GTXBasic
5/12/2017,Direct,Health Care,GTXPro
5/12/2017,Organic,Education,GTXPlusPro
5/12/2017,Direct,Education,MGRPFU
5/12/2017,Social,IT,GTK500U
5/12/2017,Paid,Telecom,GTK500U
5/12/2017,Organic,SaaS,MGRPFS
5/12/2017,Referral,Telecom,GTXPlusPro
5/12/2017,Direct,Retail/Entertainment,MGRPFS
5/12/2017,Direct,Finance,GTXPlusBasic
5/12/2017,Direct,Health Care,GTXAdvanced
5/12/2017,Email,Finance,GTK500U
5/12/2017,Direct,Health Care,MGRPFS
5/12/2017,Direct,Telecom,MGRPFU
5/12/2017,Organic,Education,MGRPFU
5/12/2017,Referral,SaaS,MGRPFU
5/12/2017,Direct,Telecom,MGRPFS
5/12/2017,Referral,Health Care,MGRPFU
5/12/2017,Paid,SaaS,GTK500U
5/12/2017,Direct,SaaS,GTXPlusPro
5/12/2017,Paid,Education,MGRPFU
5/12/2017,Direct,Retail/Entertainment,GTK500U
5/12/2017,Organic,Telecom,GTXPro
5/13/2017,Paid,IT,MGRPFS
5/13/2017,Referral,Education,GTXAdvanced
5/13/2017,Paid,Retail/Entertainment,GTXBasic
5/13/2017,Organic,Finance,GTK500U
5/13/2017,Organic,Telecom,GTK500U
5/13/2017,Social,Finance,GTXPlusPro
5/13/2017,Social,Education,GTXPlusPro
5/13/2017,Social,SaaS,MGRPFS
5/13/2017,Social,IT,GTXAdvanced
5/13/2017,Paid,Retail/Entertainment,MGRPFU
5/13/2017,Email,Finance,GTXPlusBasic
5/13/2017,Direct,IT,GTXPlusBasic
5/13/2017,Social,Health Care,MGRPFS
5/13/2017,Referral,Retail/Entertainment,GTK500U
5/13/2017,Direct,IT,GTK500U
5/13/2017,Paid,Finance,GTK500U
5/13/2017,Referral,Retail/Entertainment,GTXPro
5/13/2017,Paid,Health Care,MGRPFS
5/13/2017,Referral,Telecom,MGRPFU
5/13/2017,Social,Telecom,MGRPFU
5/13/2017,Paid,Finance,GTXPro
5/13/2017,Direct,Telecom,GTXBasic
5/13/2017,Paid,IT,GTK500U
5/13/2017,Organic,Health Care,MGRPFS
5/13/2017,Email,Telecom,MGRPFU
5/13/2017,Social,IT,GTXPro
5/13/2017,Organic,SaaS,GTXPro
5/13/2017,Referral,Education,GTXAdvanced
5/13/2017,Organic,SaaS,MGRPFU
5/13/2017,Organic,Health Care,GTXPlusPro
5/13/2017,Email,Retail/Entertainment,GTXPro
5/13/2017,Paid,Health Care,GTXAdvanced
5/13/2017,Social,IT,GTXPro
5/13/2017,Email,Telecom,GTXPlusBasic
5/13/2017,Email,IT,GTXPlusPro
5/13/2017,Organic,Finance,GTXPlusBasic
5/13/2017,Paid,Telecom,GTXBasic
5/13/2017,Paid,SaaS,GTK500U
5/13/2017,Organic,Health Care,GTXBasic
5/13/2017,Email,Health Care,GTXPro
5/13/2017,Organic,Health Care,GTXBasic
5/13/2017,Paid,Health Care,GTXBasic
5/13/2017,Social,Health Care,GTXPlusBasic
5/13/2017,Referral,Finance,GTXAdvanced
5/13/2017,Referral,Telecom,GTXPlusBasic
5/13/2017,Referral,IT,MGRPFU
5/13/2017,Social,Health Care,MGRPFS
5/13/2017,Direct,IT,GTXPro
5/13/2017,Social,Retail/Entertainment,MGRPFU
5/13/2017,Paid,SaaS,MGRPFS
5/13/2017,Organic,SaaS,MGRPFU
5/13/2017,Direct,Finance,GTXAdvanced
5/13/2017,Referral,Health Care,GTXBasic
5/13/2017,Email,SaaS,MGRPFU
5/13/2017,Direct,Finance,GTXPlusBasic
5/13/2017,Organic,Telecom,GTXAdvanced
5/13/2017,Referral,SaaS,GTXBasic
5/13/2017,Referral,SaaS,GTXPro
5/13/2017,Referral,SaaS,GTXPlusPro
5/13/2017,Referral,SaaS,GTXPro
5/13/2017,Organic,SaaS,GTXBasic
5/13/2017,Social,Retail/Entertainment,MGRPFS
5/13/2017,Direct,SaaS,GTXPro
5/13/2017,Email,Finance,GTXAdvanced
5/13/2017,Direct,Education,MGRPFU
5/13/2017,Direct,Retail/Entertainment,GTXPlusPro
5/13/2017,Paid,IT,GTXBasic
5/13/2017,Direct,Retail/Entertainment,MGRPFU
5/13/2017,Social,Telecom,GTK500U
5/13/2017,Email,Retail/Entertainment,GTXPro
5/13/2017,Paid,Health Care,GTK500U
5/13/2017,Referral,Retail/Entertainment,GTXPlusBasic
5/13/2017,Paid,Retail/Entertainment,GTXAdvanced
5/13/2017,Referral,SaaS,MGRPFU
5/13/2017,Social,Health Care,GTXPro
5/13/2017,Paid,Telecom,GTXPlusPro
5/13/2017,Organic,SaaS,GTK500U
5/13/2017,Email,IT,GTXPlusBasic
5/13/2017,Organic,Finance,MGRPFS
5/13/2017,Direct,Retail/Entertainment,GTXPro
5/13/2017,Organic,Finance,MGRPFS
5/13/2017,Social,Finance,MGRPFU
5/13/2017,Direct,SaaS,GTXPlusPro
5/13/2017,Organic,Telecom,GTXPro
5/13/2017,Social,Retail/Entertainment,GTK500U
5/13/2017,Social,SaaS,MGRPFU
5/14/2017,Direct,Telecom,MGRPFU
5/14/2017,Referral,SaaS,GTXPro
5/14/2017,Organic,SaaS,GTXBasic
5/14/2017,Email,Education,MGRPFS
5/14/2017,Referral,Education,GTXPro
5/14/2017,Paid,Telecom,GTXAdvanced
5/14/2017,Email,Health Care,GTXPro
5/14/2017,Organic,IT,GTXPlusBasic
5/14/2017,Email,IT,MGRPFS
5/14/2017,Referral,Finance,GTXPlusPro
5/14/2017,Paid,Telecom,GTXBasic
5/14/2017,Direct,Retail/Entertainment,GTXPro
5/14/2017,Organic,Retail/Entertainment,MGRPFU
5/14/2017,Social,IT,GTXPlusBasic
5/14/2017,Email,Health Care,GTXPlusPro
5/14/2017,Social,Retail/Entertainment,GTXPlusBasic
5/14/2017,Referral,Retail/Entertainment,GTXPro
5/14/2017,Email,IT,MGRPFS
5/14/2017,Email,SaaS,GTXBasic
5/14/2017,Direct,SaaS,GTXPlusBasic
5/14/2017,Paid,Finance,GTXPlusBasic
5/14/2017,Paid,Telecom,MGRPFU
5/14/2017,Referral,Retail/Entertainment,MGRPFU
5/14/2017,Email,SaaS,GTXAdvanced
5/14/2017,Direct,Telecom,MGRPFS
5/14/2017,Social,Retail/Entertainment,MGRPFS
5/14/2017,Organic,SaaS,MGRPFU
5/14/2017,Organic,SaaS,MGRPFU
5/14/2017,Email,Retail/Entertainment,GTXAdvanced
5/14/2017,Direct,Retail/Entertainment,GTK500U
5/14/2017,Referral,Education,GTXPro
5/14/2017,Paid,IT,GTXAdvanced
5/14/2017,Email,SaaS,GTXPlusPro
5/14/2017,Referral,Finance,GTXPro
5/14/2017,Organic,Education,GTXPlusBasic
5/14/2017,Email,Telecom,GTXBasic
5/14/2017,Organic,Telecom,MGRPFS
5/14/2017,Direct,Health Care,GTK500U
5/14/2017,Referral,Retail/Entertainment,GTXAdvanced
5/14/2017,Direct,Education,MGRPFS
5/14/2017,Referral,Education,GTXPlusBasic
5/14/2017,Direct,Finance,GTK500U
5/14/2017,Paid,IT,GTXBasic
5/14/2017,Direct,IT,GTXPro
5/14/2017,Direct,Education,MGRPFS
5/14/2017,Email,Finance,MGRPFU
5/14/2017,Email,Retail/Entertainment,GTXBasic
5/14/2017,Referral,IT,MGRPFU
5/14/2017,Referral,Health Care,GTXPlusBasic
5/14/2017,Organic,SaaS,GTXPlusPro
5/14/2017,Social,Telecom,MGRPFU
5/14/2017,Organic,Finance,GTXPlusPro
5/14/2017,Referral,Finance,GTK500U
5/14/2017,Referral,Health Care,GTXBasic
5/14/2017,Email,Education,GTXAdvanced
5/14/2017,Social,Retail/Entertainment,GTXPlusPro
5/14/2017,Direct,Health Care,GTXPro
5/14/2017,Paid,SaaS,GTK500U
5/14/2017,Organic,Health Care,GTXPlusPro
5/14/2017,Referral,Finance,GTXBasic
5/14/2017,Referral,Retail/Entertainment,MGRPFU
5/14/2017,Direct,Telecom,MGRPFU
5/14/2017,Direct,Finance,GTXAdvanced
5/14/2017,Social,Health Care,GTXAdvanced
5/14/2017,Direct,Finance,GTXAdvanced
5/14/2017,Referral,SaaS,GTXPlusBasic
5/14/2017,Email,IT,MGRPFU
5/14/2017,Referral,Finance,GTXPlusPro
5/14/2017,Direct,SaaS,MGRPFS
5/14/2017,Referral,Education,GTXPlusPro
5/14/2017,Direct,SaaS,MGRPFU
5/14/2017,Referral,IT,GTK500U
5/14/2017,Referral,Retail/Entertainment,GTXPlusPro
5/14/2017,Referral,SaaS,MGRPFS
5/14/2017,Direct,Telecom,MGRPFU
5/14/2017,Direct,SaaS,GTXPlusPro
5/14/2017,Organic,Telecom,MGRPFU
5/14/2017,Referral,SaaS,GTXPro
5/14/2017,Email,Telecom,MGRPFU
5/14/2017,Referral,SaaS,GTXPlusPro
5/14/2017,Paid,SaaS,GTXBasic
5/14/2017,Direct,Retail/Entertainment,MGRPFS
5/14/2017,Direct,Health Care,MGRPFS
5/14/2017,Referral,Retail/Entertainment,MGRPFS
5/14/2017,Email,Telecom,GTK500U
5/14/2017,Social,Retail/Entertainment,GTXAdvanced
5/14/2017,Organic,Health Care,GTXPlusBasic
5/14/2017,Email,SaaS,GTXPlusBasic
5/14/2017,Email,Health Care,GTXPlusPro
5/14/2017,Paid,Finance,GTXPlusPro
5/14/2017,Direct,Retail/Entertainment,GTXBasic
5/14/2017,Social,SaaS,GTXAdvanced
5/14/2017,Email,Finance,GTXBasic
5/14/2017,Social,Telecom,GTXAdvanced
5/14/2017,Social,SaaS,GTXPlusPro
5/14/2017,Paid,Health Care,MGRPFS
5/14/2017,Organic,SaaS,GTXAdvanced
5/14/2017,Direct,SaaS,GTXAdvanced
5/14/2017,Direct,SaaS,GTK500U
5/14/2017,Referral,SaaS,GTXAdvanced
5/14/2017,Referral,SaaS,GTXPlusBasic
5/14/2017,Organic,IT,GTXPlusPro
5/14/2017,Direct,Telecom,GTXPlusPro
5/14/2017,Direct,Health Care,MGRPFS
5/14/2017,Paid,SaaS,GTXBasic
5/14/2017,Organic,SaaS,MGRPFU
5/14/2017,Referral,SaaS,MGRPFS
5/14/2017,Referral,SaaS,GTK500U
5/14/2017,Referral,Finance,GTXPlusBasic
5/14/2017,Email,Finance,MGRPFU
5/14/2017,Paid,SaaS,GTXPlusBasic
5/14/2017,Email,Telecom,GTXPlusPro
5/14/2017,Email,IT,GTK500U
5/14/2017,Email,Retail/Entertainment,MGRPFU
5/14/2017,Paid,SaaS,GTXPlusBasic
5/14/2017,Organic,Health Care,MGRPFU
5/14/2017,Social,Telecom,GTXBasic
5/14/2017,Referral,SaaS,GTXPro
5/14/2017,Social,Telecom,GTXAdvanced
5/14/2017,Organic,SaaS,GTXAdvanced
5/14/2017,Direct,SaaS,GTXAdvanced
5/14/2017,Paid,Finance,MGRPFU
5/14/2017,Paid,Telecom,GTK500U
5/14/2017,Email,Education,GTXPlusBasic
5/14/2017,Email,Education,GTXPlusBasic
5/14/2017,Referral,Health Care,GTXPlusBasic
5/14/2017,Referral,Finance,MGRPFS
5/14/2017,Referral,Finance,GTXPlusBasic
5/14/2017,Direct,SaaS,GTXBasic
5/14/2017,Paid,SaaS,MGRPFU
5/14/2017,Email,Telecom,GTXBasic
5/14/2017,Email,IT,MGRPFS
5/14/2017,Paid,Retail/Entertainment,GTXPlusPro
5/14/2017,Referral,Education,GTXPro
5/14/2017,Organic,Education,MGRPFS
5/14/2017,Email,IT,MGRPFS
5/14/2017,Social,Education,GTXBasic
5/14/2017,Email,SaaS,MGRPFU
5/14/2017,Direct,SaaS,GTXPlusBasic
5/14/2017,Paid,SaaS,GTXPlusPro
5/14/2017,Paid,SaaS,MGRPFS
5/14/2017,Social,Education,GTXPlusBasic
5/14/2017,Referral,Education,MGRPFS
5/14/2017,Social,SaaS,GTXBasic
5/14/2017,Paid,IT,GTXPro
5/14/2017,Direct,Health Care,GTXPlusPro
5/14/2017,Organic,Finance,MGRPFS
5/14/2017,Direct,SaaS,GTXPlusPro
5/14/2017,Direct,Retail/Entertainment,MGRPFU
5/14/2017,Paid,IT,GTXPro
5/14/2017,Paid,Retail/Entertainment,GTXBasic
5/14/2017,Direct,Retail/Entertainment,MGRPFS
5/14/2017,Social,Education,GTK500U
5/15/2017,Social,IT,GTXPlusPro
5/15/2017,Referral,Retail/Entertainment,GTXPlusBasic
5/15/2017,Organic,Finance,MGRPFU
5/15/2017,Direct,SaaS,MGRPFS
5/15/2017,Paid,Telecom,GTXPlusBasic
5/15/2017,Email,Finance,GTK500U
5/15/2017,Social,Health Care,MGRPFU
5/15/2017,Referral,SaaS,GTK500U
5/15/2017,Referral,Finance,GTK500U
5/15/2017,Email,Telecom,GTXPlusPro
5/15/2017,Social,Retail/Entertainment,GTXBasic
5/15/2017,Paid,IT,GTXBasic
5/15/2017,Referral,SaaS,MGRPFS
5/15/2017,Referral,Health Care,GTXPro
5/15/2017,Social,Education,GTXPro
5/15/2017,Referral,Health Care,GTXAdvanced
5/15/2017,Organic,SaaS,GTXPlusPro
5/15/2017,Direct,Education,GTK500U
5/15/2017,Direct,Telecom,GTXPlusBasic
5/15/2017,Paid,Telecom,GTXPlusBasic
5/15/2017,Organic,SaaS,GTXAdvanced
5/15/2017,Referral,Health Care,GTXAdvanced
5/15/2017,Email,IT,MGRPFU
5/15/2017,Referral,Telecom,GTK500U
5/15/2017,Organic,Retail/Entertainment,GTXPlusBasic
5/15/2017,Email,Health Care,GTXPro
5/15/2017,Social,Education,GTK500U
5/15/2017,Organic,SaaS,MGRPFU
5/15/2017,Organic,Telecom,GTXPlusPro
5/15/2017,Referral,Finance,GTK500U
5/15/2017,Organic,Education,GTXBasic
5/15/2017,Social,Health Care,MGRPFU
5/15/2017,Organic,SaaS,MGRPFS
5/15/2017,Social,SaaS,GTXPlusBasic
5/15/2017,Organic,Health Care,GTXPro
5/15/2017,Referral,Finance,GTK500U
5/15/2017,Paid,Finance,GTXPro
5/15/2017,Paid,SaaS,GTXAdvanced
5/15/2017,Direct,SaaS,GTXAdvanced
5/15/2017,Email,SaaS,MGRPFU
5/15/2017,Paid,IT,GTXBasic
5/15/2017,Direct,SaaS,GTXPro
5/15/2017,Paid,Telecom,MGRPFU
5/15/2017,Paid,SaaS,GTXPlusBasic
5/15/2017,Organic,IT,GTXPlusBasic
5/15/2017,Email,Telecom,GTXAdvanced
5/15/2017,Paid,Telecom,GTXPlusBasic
5/16/2017,Referral,Finance,GTXAdvanced
5/16/2017,Referral,SaaS,MGRPFU
5/16/2017,Referral,Telecom,GTXPlusBasic
5/16/2017,Direct,SaaS,MGRPFU
5/16/2017,Email,Health Care,GTXBasic
5/16/2017,Direct,SaaS,GTXPlusBasic
5/16/2017,Organic,SaaS,MGRPFS
5/16/2017,Direct,SaaS,MGRPFS
5/16/2017,Paid,SaaS,GTXPro
5/16/2017,Direct,IT,GTXPlusPro
5/16/2017,Organic,Telecom,MGRPFS
5/16/2017,Paid,Health Care,GTXPro
5/16/2017,Social,IT,GTXPlusPro
5/16/2017,Organic,SaaS,MGRPFS
5/16/2017,Direct,Education,MGRPFU
5/16/2017,Paid,Finance,GTXAdvanced
5/16/2017,Direct,SaaS,GTXAdvanced
5/16/2017,Organic,Finance,GTXPro
5/16/2017,Social,IT,GTXAdvanced
5/16/2017,Social,IT,MGRPFS
5/16/2017,Social,Telecom,MGRPFU
5/16/2017,Paid,Health Care,GTXBasic
5/16/2017,Referral,Retail/Entertainment,GTXPlusPro
5/16/2017,Referral,Finance,MGRPFS
5/16/2017,Direct,IT,MGRPFS
5/16/2017,Referral,Education,GTXPlusBasic
5/16/2017,Paid,Health Care,GTXAdvanced
5/16/2017,Email,IT,MGRPFU
5/16/2017,Social,Telecom,MGRPFS
5/16/2017,Referral,Health Care,GTK500U
5/16/2017,Paid,Telecom,MGRPFS
5/16/2017,Email,Retail/Entertainment,GTK500U
5/16/2017,Direct,Health Care,GTK500U
5/16/2017,Referral,Telecom,GTK500U
5/16/2017,Direct,SaaS,GTK500U
5/16/2017,Referral,IT,GTXAdvanced
5/16/2017,Direct,Telecom,GTK500U
5/16/2017,Organic,SaaS,MGRPFS
5/16/2017,Social,IT,GTXAdvanced
5/16/2017,Organic,IT,GTXPlusPro
5/16/2017,Paid,SaaS,GTK500U
5/16/2017,Referral,Health Care,GTXAdvanced
5/16/2017,Direct,Finance,GTK500U
5/16/2017,Social,Retail/Entertainment,MGRPFS
5/16/2017,Paid,Finance,GTXPro
5/16/2017,Direct,Telecom,MGRPFU
5/16/2017,Paid,SaaS,GTXAdvanced
5/16/2017,Paid,SaaS,GTXPro
5/16/2017,Paid,Education,GTK500U
5/16/2017,Email,Finance,GTXBasic
5/16/2017,Paid,Telecom,MGRPFU
5/16/2017,Paid,SaaS,GTXPlusBasic
5/16/2017,Email,Finance,GTXPlusBasic
5/16/2017,Social,IT,GTXAdvanced
5/16/2017,Social,Education,GTXPlusBasic
5/16/2017,Referral,Retail/Entertainment,GTXPro
5/16/2017,Email,Telecom,MGRPFS
5/16/2017,Social,Retail/Entertainment,MGRPFS
5/16/2017,Social,Education,MGRPFU
5/16/2017,Organic,SaaS,GTK500U
5/16/2017,Paid,SaaS,GTXPlusPro
5/16/2017,Social,Education,GTXPlusPro
